from_stop_id,to_stop_id,via_stop_id,peak,amount
lirr126,lirr117,lirr102,True,3275
lirr126,lirr117,lirr102,False,2375
lirr126,lirr120,lirr214,True,3200
lirr126,lirr120,lirr214,False,2325
lirr126,lirr119,lirr102,True,2700
lirr126,lirr119,lirr102,False,1975
lirr126,lirr123,lirr132,True,1875
lirr126,lirr123,lirr132,False,1875
lirr126,lirr113,lirr102,True,2975
lirr126,lirr113,lirr102,False,2175
lirr126,lirr125,lirr102,True,2775
lirr126,lirr125,lirr102,False,2025
lirr126,lirr142,lirr102,True,2775
lirr126,lirr142,lirr102,False,2025
lirr126,lirr131,lirr214,True,3375
lirr126,lirr131,lirr214,False,2450
lirr126,lirr136,lirr102,True,2975
lirr126,lirr136,lirr102,False,2175
lirr126,lirr135,lirr102,True,2975
lirr126,lirr135,lirr102,False,2175
lirr126,lirr140,lirr102,True,4000
lirr126,lirr140,lirr92,True,2450
lirr126,lirr140,lirr102,False,2900
lirr126,lirr140,lirr92,False,2450
lirr126,lirr226,lirr102,True,2975
lirr126,lirr226,lirr102,False,2175
lirr126,lirr141,lirr102,True,4350
lirr126,lirr141,lirr92,True,2800
lirr126,lirr141,lirr102,False,3175
lirr126,lirr141,lirr92,False,2800
lirr126,lirr130,lirr214,True,3200
lirr126,lirr130,lirr214,False,2325
lirr126,lirr149,lirr102,True,2775
lirr126,lirr149,lirr63,True,1850
lirr126,lirr149,lirr102,False,2025
lirr126,lirr149,lirr63,False,1850
lirr126,lirr153,lirr92,True,1775
lirr126,lirr153,lirr92,False,1775
lirr126,lirr157,lirr102,True,3475
lirr126,lirr157,lirr92,True,2025
lirr126,lirr157,lirr102,False,2525
lirr126,lirr157,lirr92,False,2025
lirr126,lirr155,lirr102,True,2975
lirr126,lirr155,lirr102,False,2175
lirr126,lirr154,lirr132,True,1875
lirr126,lirr154,lirr132,False,1875
lirr126,lirr163,lirr102,True,3475
lirr126,lirr163,lirr92,True,2025
lirr126,lirr163,lirr102,False,2525
lirr126,lirr163,lirr92,False,2025
lirr126,lirr162,lirr214,True,3375
lirr126,lirr162,lirr214,False,2450
lirr126,lirr164,lirr92,True,2025
lirr126,lirr164,lirr92,False,2025
lirr126,lirr171,lirr214,True,3375
lirr126,lirr171,lirr214,False,2450
lirr126,lirr175,lirr102,True,2700
lirr126,lirr175,lirr102,False,1975
lirr126,lirr183,lirr102,True,2975
lirr126,lirr183,lirr102,False,2175
lirr126,lirr180,lirr102,True,2700
lirr126,lirr180,lirr102,False,1975
lirr126,lirr182,lirr132,True,1875
lirr126,lirr182,lirr132,False,1875
lirr126,lirr204,lirr102,True,3475
lirr126,lirr204,lirr92,True,2025
lirr126,lirr204,lirr102,False,2525
lirr126,lirr204,lirr92,False,2025
lirr126,lirr185,lirr132,True,1875
lirr126,lirr185,lirr132,False,1875
lirr126,lirr187,lirr102,True,2975
lirr126,lirr187,lirr102,False,2175
lirr126,lirr202,lirr92,True,2025
lirr126,lirr202,lirr92,False,2025
lirr126,lirr191,lirr102,True,4350
lirr126,lirr191,lirr92,True,2800
lirr126,lirr191,lirr102,False,3175
lirr126,lirr191,lirr92,False,2800
lirr126,lirr198,lirr102,True,4000
lirr126,lirr198,lirr92,True,2450
lirr126,lirr198,lirr102,False,2900
lirr126,lirr198,lirr92,False,2450
lirr126,lirr184,lirr102,True,2700
lirr126,lirr184,lirr102,False,1975
lirr126,lirr193,lirr92,True,2025
lirr126,lirr193,lirr92,False,2025
lirr126,lirr195,lirr102,True,2775
lirr126,lirr195,lirr63,True,1850
lirr126,lirr195,lirr102,False,2025
lirr126,lirr195,lirr63,False,1850
lirr126,lirr14,lirr92,True,2025
lirr126,lirr14,lirr92,False,2025
lirr126,lirr205,lirr92,True,1725
lirr126,lirr205,lirr92,False,1725
lirr126,lirr211,lirr102,True,2775
lirr126,lirr211,lirr102,False,2025
lirr126,lirr215,lirr102,True,2975
lirr126,lirr215,lirr102,False,2175
lirr126,lirr216,lirr102,True,2775
lirr126,lirr216,lirr102,False,2025
lirr126,lirr233,lirr102,True,4350
lirr126,lirr233,lirr92,True,2800
lirr126,lirr233,lirr102,False,3175
lirr126,lirr233,lirr92,False,2800
lirr126,lirr219,lirr102,True,2775
lirr126,lirr219,lirr102,False,2025
lirr126,lirr217,lirr102,True,2775
lirr126,lirr217,lirr102,False,2025
lirr129,lirr1,lirr132,True,900
lirr129,lirr1,lirr132,False,900
lirr129,lirr4,lirr102,True,3475
lirr129,lirr4,lirr92,True,2025
lirr129,lirr4,lirr102,False,2525
lirr129,lirr4,lirr92,False,2025
lirr129,lirr8,lirr102,True,2125
lirr129,lirr8,lirr102,False,1550
lirr129,lirr2,lirr214,True,2050
lirr129,lirr2,lirr214,False,1500
lirr129,lirr27,lirr102,True,2125
lirr129,lirr27,lirr92,True,650
lirr129,lirr27,lirr102,False,1550
lirr129,lirr27,lirr92,False,650
lirr129,lirr225,lirr102,True,1825
lirr129,lirr225,lirr102,False,1325
lirr129,lirr26,lirr102,True,2275
lirr129,lirr26,lirr92,True,1000
lirr129,lirr26,lirr102,False,1650
lirr129,lirr26,lirr92,False,1000
lirr129,lirr25,lirr214,True,2050
lirr129,lirr25,lirr214,False,1500
lirr129,lirr23,lirr102,True,1650
lirr129,lirr23,lirr102,False,1200
lirr129,lirr16,lirr102,True,1825
lirr129,lirr16,lirr102,False,1325
lirr129,lirr21,lirr102,True,2800
lirr129,lirr21,lirr92,True,1350
lirr129,lirr21,lirr102,False,2025
lirr129,lirr21,lirr92,False,1350
lirr129,lirr13,lirr102,True,3475
lirr129,lirr13,lirr92,True,2025
lirr129,lirr13,lirr102,False,2525
lirr129,lirr13,lirr92,False,2025
lirr129,lirr11,lirr214,True,2050
lirr129,lirr11,lirr214,False,1500
lirr129,lirr32,lirr102,True,1650
lirr129,lirr32,lirr102,False,1200
lirr129,lirr31,lirr102,True,1825
lirr129,lirr31,lirr102,False,1325
lirr129,lirr40,lirr92,True,650
lirr129,lirr40,lirr92,False,650
lirr129,lirr38,lirr102,True,2125
lirr129,lirr38,lirr102,False,1550
lirr129,lirr36,lirr102,True,1650
lirr129,lirr36,lirr63,True,825
lirr129,lirr36,lirr102,False,1200
lirr129,lirr36,lirr63,False,825
lirr129,lirr42,lirr214,True,2050
lirr129,lirr42,lirr214,False,1500
lirr129,lirr48,lirr102,True,3475
lirr129,lirr48,lirr92,True,2025
lirr129,lirr48,lirr102,False,2525
lirr129,lirr48,lirr92,False,2025
lirr129,lirr51,lirr102,True,1825
lirr129,lirr51,lirr102,False,1325
lirr129,lirr52,lirr132,True,825
lirr129,lirr52,lirr132,False,825
lirr129,lirr65,lirr102,True,1650
lirr129,lirr65,lirr102,False,1200
lirr129,lirr63,lirr102,True,1650
lirr129,lirr63,lirr102,False,1200
lirr129,lirr56,lirr214,True,2050
lirr129,lirr56,lirr214,False,1500
lirr129,lirr64,lirr102,True,1825
lirr129,lirr64,lirr102,False,1325
lirr129,lirr68,lirr102,True,1650
lirr129,lirr68,lirr63,True,825
lirr129,lirr68,lirr102,False,1200
lirr129,lirr68,lirr63,False,825
lirr129,lirr66,lirr102,True,1650
lirr129,lirr66,lirr102,False,1200
lirr129,lirr67,lirr132,True,900
lirr129,lirr67,lirr132,False,900
lirr129,lirr71,lirr132,True,900
lirr129,lirr71,lirr132,False,900
lirr129,lirr76,lirr132,True,900
lirr129,lirr76,lirr132,False,900
lirr129,lirr72,lirr214,True,2225
lirr129,lirr72,lirr214,False,1625
lirr129,lirr74,lirr102,True,2275
lirr129,lirr74,lirr92,True,1000
lirr129,lirr74,lirr102,False,1650
lirr129,lirr74,lirr92,False,1000
lirr129,lirr78,lirr92,True,650
lirr129,lirr78,lirr92,False,650
lirr129,lirr77,lirr132,True,900
lirr129,lirr77,lirr132,False,900
lirr129,lirr83,lirr102,True,3475
lirr129,lirr83,lirr92,True,2025
lirr129,lirr83,lirr102,False,2525
lirr129,lirr83,lirr92,False,2025
lirr129,lirr84,lirr102,True,1650
lirr129,lirr84,lirr63,True,825
lirr129,lirr84,lirr102,False,1200
lirr129,lirr84,lirr63,False,825
lirr129,lirr85,lirr102,True,1650
lirr129,lirr85,lirr102,False,1200
lirr129,lirr94,lirr102,True,1650
lirr129,lirr94,lirr102,False,1200
lirr129,lirr89,lirr102,True,1575
lirr129,lirr89,lirr102,False,1150
lirr129,lirr91,lirr92,True,650
lirr129,lirr91,lirr92,False,650
lirr129,lirr101,lirr102,True,1650
lirr129,lirr101,lirr102,False,1200
lirr129,lirr99,lirr102,True,1825
lirr129,lirr99,lirr102,False,1325
lirr129,lirr100,lirr102,True,2275
lirr129,lirr100,lirr92,True,1000
lirr129,lirr100,lirr102,False,1650
lirr129,lirr100,lirr92,False,1000
lirr129,lirr111,lirr92,True,1000
lirr129,lirr111,lirr92,False,1000
lirr129,lirr124,lirr102,True,1650
lirr129,lirr124,lirr102,False,1200
lirr129,lirr122,lirr102,True,1575
lirr129,lirr122,lirr102,False,1150
lirr129,lirr114,lirr102,True,1650
lirr129,lirr114,lirr102,False,1200
lirr129,lirr117,lirr102,True,2125
lirr129,lirr117,lirr102,False,1550
lirr129,lirr120,lirr214,True,2050
lirr129,lirr120,lirr214,False,1500
lirr129,lirr119,lirr102,True,1575
lirr129,lirr119,lirr102,False,1150
lirr129,lirr123,lirr132,True,900
lirr129,lirr123,lirr132,False,900
lirr129,lirr113,lirr102,True,1825
lirr129,lirr113,lirr102,False,1325
lirr129,lirr125,lirr102,True,1650
lirr129,lirr125,lirr102,False,1200
lirr129,lirr142,lirr102,True,1650
lirr129,lirr142,lirr102,False,1200
lirr129,lirr131,lirr214,True,2225
lirr129,lirr131,lirr214,False,1625
lirr129,lirr136,lirr102,True,1825
lirr129,lirr136,lirr102,False,1325
lirr129,lirr135,lirr102,True,1825
lirr129,lirr135,lirr102,False,1325
lirr129,lirr140,lirr102,True,2800
lirr129,lirr140,lirr92,True,1350
lirr129,lirr140,lirr102,False,2025
lirr129,lirr140,lirr92,False,1350
lirr129,lirr226,lirr102,True,1825
lirr129,lirr226,lirr102,False,1325
lirr129,lirr141,lirr102,True,3475
lirr129,lirr141,lirr92,True,2025
lirr129,lirr141,lirr102,False,2525
lirr129,lirr141,lirr92,False,2025
lirr129,lirr130,lirr214,True,2050
lirr129,lirr130,lirr214,False,1500
lirr129,lirr149,lirr102,True,1650
lirr129,lirr149,lirr63,True,825
lirr129,lirr149,lirr102,False,1200
lirr129,lirr149,lirr63,False,825
lirr129,lirr153,lirr92,True,650
lirr129,lirr153,lirr92,False,650
lirr129,lirr157,lirr102,True,2275
lirr129,lirr157,lirr92,True,1000
lirr129,lirr157,lirr102,False,1650
lirr129,lirr157,lirr92,False,1000
lirr129,lirr155,lirr102,True,1825
lirr129,lirr155,lirr102,False,1325
lirr129,lirr154,lirr132,True,900
lirr129,lirr154,lirr132,False,900
lirr129,lirr163,lirr102,True,2275
lirr129,lirr163,lirr92,True,1000
lirr129,lirr163,lirr102,False,1650
lirr129,lirr163,lirr92,False,1000
lirr129,lirr162,lirr214,True,2225
lirr129,lirr162,lirr214,False,1625
lirr129,lirr164,lirr92,True,1000
lirr129,lirr164,lirr92,False,1000
lirr129,lirr171,lirr214,True,2225
lirr129,lirr171,lirr214,False,1625
lirr129,lirr175,lirr102,True,1575
lirr129,lirr175,lirr102,False,1150
lirr129,lirr183,lirr102,True,1825
lirr129,lirr183,lirr102,False,1325
lirr129,lirr180,lirr102,True,1575
lirr129,lirr180,lirr102,False,1150
lirr129,lirr182,lirr132,True,900
lirr129,lirr182,lirr132,False,900
lirr129,lirr204,lirr102,True,2275
lirr129,lirr204,lirr92,True,1000
lirr129,lirr204,lirr102,False,1650
lirr129,lirr204,lirr92,False,1000
lirr129,lirr185,lirr132,True,900
lirr129,lirr185,lirr132,False,900
lirr129,lirr187,lirr102,True,1825
lirr129,lirr187,lirr102,False,1325
lirr129,lirr202,lirr92,True,1000
lirr129,lirr202,lirr92,False,1000
lirr129,lirr191,lirr102,True,3475
lirr129,lirr191,lirr92,True,2025
lirr129,lirr191,lirr102,False,2525
lirr129,lirr191,lirr92,False,2025
lirr129,lirr198,lirr102,True,2800
lirr129,lirr198,lirr92,True,1350
lirr129,lirr198,lirr102,False,2025
lirr129,lirr198,lirr92,False,1350
lirr129,lirr184,lirr102,True,1575
lirr129,lirr184,lirr102,False,1150
lirr129,lirr193,lirr92,True,1000
lirr129,lirr193,lirr92,False,1000
lirr129,lirr195,lirr102,True,1650
lirr129,lirr195,lirr63,True,825
lirr129,lirr195,lirr102,False,1200
lirr129,lirr195,lirr63,False,825
lirr129,lirr14,lirr92,True,1000
lirr129,lirr14,lirr92,False,1000
lirr129,lirr205,lirr92,True,600
lirr129,lirr205,lirr92,False,600
lirr129,lirr211,lirr102,True,1650
lirr129,lirr211,lirr102,False,1200
lirr129,lirr215,lirr102,True,1825
lirr129,lirr215,lirr102,False,1325
lirr129,lirr216,lirr102,True,1650
lirr129,lirr216,lirr102,False,1200
lirr129,lirr233,lirr102,True,3475
lirr129,lirr233,lirr92,True,2025
lirr129,lirr233,lirr102,False,2525
lirr129,lirr233,lirr92,False,2025
lirr129,lirr219,lirr102,True,1650
lirr129,lirr219,lirr102,False,1200
lirr129,lirr217,lirr102,True,1650
lirr129,lirr217,lirr102,False,1200
lirr127,lirr4,lirr102,True,2775
lirr127,lirr4,lirr102,False,2025
lirr127,lirr8,lirr102,True,1350
lirr127,lirr8,lirr102,False,975
lirr127,lirr2,lirr214,True,1350
lirr127,lirr2,lirr214,False,975
lirr127,lirr27,lirr102,True,1350
lirr127,lirr27,lirr102,False,975
lirr127,lirr225,lirr102,True,1100
lirr127,lirr225,lirr102,False,800
lirr127,lirr26,lirr102,True,1650
lirr127,lirr26,lirr102,False,1200
lirr127,lirr25,lirr214,True,1350
lirr127,lirr25,lirr214,False,975
lirr127,lirr23,lirr102,True,1000
lirr127,lirr23,lirr102,False,725
lirr127,lirr16,lirr102,True,1100
lirr127,lirr16,lirr102,False,800
lirr127,lirr21,lirr102,True,2125
lirr127,lirr21,lirr102,False,1550
lirr127,lirr13,lirr102,True,2775
lirr127,lirr13,lirr102,False,2025
lirr127,lirr11,lirr214,True,1350
lirr127,lirr11,lirr214,False,975
lirr127,lirr32,lirr102,True,1000
lirr127,lirr32,lirr102,False,725
lirr127,lirr31,lirr102,True,1100
lirr127,lirr31,lirr102,False,800
lirr127,lirr38,lirr102,True,1350
lirr127,lirr38,lirr102,False,975
lirr127,lirr36,lirr102,True,1000
lirr127,lirr36,lirr102,False,725
lirr127,lirr42,lirr214,True,1350
lirr127,lirr42,lirr214,False,975
lirr127,lirr48,lirr102,True,2775
lirr127,lirr48,lirr102,False,2025
lirr127,lirr51,lirr102,True,1100
lirr127,lirr51,lirr102,False,800
lirr127,lirr65,lirr102,True,1000
lirr127,lirr65,lirr102,False,725
lirr127,lirr63,lirr102,True,1000
lirr127,lirr63,lirr102,False,725
lirr127,lirr56,lirr214,True,1350
lirr127,lirr56,lirr214,False,975
lirr127,lirr64,lirr102,True,1100
lirr127,lirr64,lirr102,False,800
lirr127,lirr68,lirr102,True,1000
lirr127,lirr68,lirr102,False,725
lirr127,lirr66,lirr102,True,1000
lirr127,lirr66,lirr102,False,725
lirr127,lirr72,lirr214,True,1475
lirr127,lirr72,lirr214,False,1075
lirr127,lirr74,lirr102,True,1650
lirr127,lirr74,lirr102,False,1200
lirr127,lirr83,lirr102,True,2775
lirr127,lirr83,lirr102,False,2025
lirr127,lirr84,lirr102,True,1000
lirr127,lirr84,lirr102,False,725
lirr127,lirr85,lirr102,True,1000
lirr127,lirr85,lirr102,False,725
lirr127,lirr94,lirr102,True,1000
lirr127,lirr94,lirr102,False,725
lirr127,lirr89,lirr102,True,900
lirr127,lirr89,lirr102,False,650
lirr127,lirr101,lirr102,True,1000
lirr127,lirr101,lirr102,False,725
lirr127,lirr99,lirr102,True,1100
lirr127,lirr99,lirr102,False,800
lirr127,lirr100,lirr102,True,1650
lirr127,lirr100,lirr102,False,1200
lirr127,lirr124,lirr102,True,1000
lirr127,lirr124,lirr102,False,725
lirr127,lirr122,lirr102,True,900
lirr127,lirr122,lirr102,False,650
lirr127,lirr114,lirr102,True,1000
lirr127,lirr114,lirr102,False,725
lirr127,lirr117,lirr102,True,1350
lirr127,lirr117,lirr102,False,975
lirr127,lirr120,lirr214,True,1350
lirr127,lirr120,lirr214,False,975
lirr127,lirr119,lirr102,True,900
lirr127,lirr119,lirr102,False,650
lirr127,lirr113,lirr102,True,1100
lirr127,lirr113,lirr102,False,800
lirr127,lirr125,lirr102,True,1000
lirr127,lirr125,lirr102,False,725
lirr127,lirr142,lirr102,True,1000
lirr127,lirr142,lirr102,False,725
lirr127,lirr131,lirr214,True,1475
lirr127,lirr131,lirr214,False,1075
lirr127,lirr136,lirr102,True,1100
lirr127,lirr136,lirr102,False,800
lirr127,lirr135,lirr102,True,1100
lirr127,lirr135,lirr102,False,800
lirr127,lirr140,lirr102,True,2125
lirr127,lirr140,lirr102,False,1550
lirr127,lirr226,lirr102,True,1100
lirr127,lirr226,lirr102,False,800
lirr127,lirr141,lirr102,True,2775
lirr127,lirr141,lirr102,False,2025
lirr127,lirr130,lirr214,True,1350
lirr127,lirr130,lirr214,False,975
lirr127,lirr149,lirr102,True,1000
lirr127,lirr149,lirr102,False,725
lirr127,lirr157,lirr102,True,1650
lirr127,lirr157,lirr102,False,1200
lirr127,lirr155,lirr102,True,1100
lirr127,lirr155,lirr102,False,800
lirr127,lirr163,lirr102,True,1650
lirr127,lirr163,lirr102,False,1200
lirr127,lirr162,lirr214,True,1475
lirr127,lirr162,lirr214,False,1075
lirr127,lirr171,lirr214,True,1475
lirr127,lirr171,lirr214,False,1075
lirr127,lirr175,lirr102,True,900
lirr127,lirr175,lirr102,False,650
lirr127,lirr183,lirr102,True,1100
lirr127,lirr183,lirr102,False,800
lirr127,lirr180,lirr102,True,900
lirr127,lirr180,lirr102,False,650
lirr127,lirr204,lirr102,True,1650
lirr127,lirr204,lirr102,False,1200
lirr127,lirr187,lirr102,True,1100
lirr127,lirr187,lirr102,False,800
lirr127,lirr191,lirr102,True,2775
lirr127,lirr191,lirr102,False,2025
lirr127,lirr198,lirr102,True,2125
lirr127,lirr198,lirr102,False,1550
lirr127,lirr184,lirr102,True,900
lirr127,lirr184,lirr102,False,650
lirr127,lirr195,lirr102,True,1000
lirr127,lirr195,lirr102,False,725
lirr127,lirr211,lirr102,True,1000
lirr127,lirr211,lirr102,False,725
lirr127,lirr215,lirr102,True,1100
lirr127,lirr215,lirr102,False,800
lirr127,lirr216,lirr102,True,1000
lirr127,lirr216,lirr102,False,725
lirr127,lirr233,lirr102,True,2775
lirr127,lirr233,lirr102,False,2025
lirr127,lirr219,lirr102,True,1000
lirr127,lirr219,lirr102,False,725
lirr127,lirr217,lirr102,True,1000
lirr127,lirr217,lirr102,False,725
lirr226,lirr1,lirr102,True,1225
lirr226,lirr1,lirr102,False,900
lirr226,lirr2,lirr214,True,1575
lirr226,lirr2,lirr214,False,1150
lirr226,lirr25,lirr214,True,1575
lirr226,lirr25,lirr214,False,1150
lirr226,lirr23,lirr102,True,1100
lirr226,lirr23,lirr102,False,800
lirr226,lirr20,lirr102,True,1225
lirr226,lirr20,lirr102,False,900
lirr226,lirr29,lirr102,True,1825
lirr226,lirr29,lirr102,False,1325
lirr226,lirr11,lirr214,True,1575
lirr226,lirr11,lirr214,False,1150
lirr226,lirr39,lirr102,True,1225
lirr226,lirr39,lirr102,False,900
lirr226,lirr32,lirr102,True,1100
lirr226,lirr32,lirr211,True,425
lirr226,lirr32,lirr102,False,800
lirr226,lirr32,lirr211,False,425
lirr226,lirr33,lirr102,True,1825
lirr226,lirr33,lirr102,False,1325
lirr226,lirr31,lirr102,True,1225
lirr226,lirr31,lirr125,True,450
lirr226,lirr31,lirr102,False,900
lirr226,lirr31,lirr125,False,450
lirr226,lirr40,lirr102,True,1575
lirr226,lirr40,lirr102,False,1150
lirr226,lirr36,lirr102,True,1100
lirr226,lirr36,lirr102,False,800
lirr226,lirr44,lirr102,True,1575
lirr226,lirr44,lirr102,False,1150
lirr226,lirr42,lirr214,True,1575
lirr226,lirr42,lirr214,False,1150
lirr226,lirr51,lirr102,True,1225
lirr226,lirr51,lirr125,True,450
lirr226,lirr51,lirr102,False,900
lirr226,lirr51,lirr125,False,450
lirr226,lirr52,lirr102,True,1100
lirr226,lirr52,lirr102,False,800
lirr226,lirr65,lirr102,True,1100
lirr226,lirr65,lirr211,True,425
lirr226,lirr65,lirr102,False,800
lirr226,lirr65,lirr211,False,425
lirr226,lirr59,lirr102,True,1225
lirr226,lirr59,lirr102,False,900
lirr226,lirr63,lirr102,True,1100
lirr226,lirr63,lirr102,False,800
lirr226,lirr56,lirr214,True,1575
lirr226,lirr56,lirr214,False,1150
lirr226,lirr68,lirr102,True,1100
lirr226,lirr68,lirr102,False,800
lirr226,lirr66,lirr102,True,1100
lirr226,lirr66,lirr211,True,425
lirr226,lirr66,lirr102,False,800
lirr226,lirr66,lirr211,False,425
lirr226,lirr67,lirr102,True,1225
lirr226,lirr67,lirr102,False,900
lirr226,lirr71,lirr102,True,1225
lirr226,lirr71,lirr102,False,900
lirr226,lirr76,lirr102,True,1225
lirr226,lirr76,lirr102,False,900
lirr226,lirr72,lirr214,True,1725
lirr226,lirr72,lirr214,False,1250
lirr226,lirr78,lirr102,True,1575
lirr226,lirr78,lirr102,False,1150
lirr226,lirr73,lirr102,True,2975
lirr226,lirr73,lirr102,False,2175
lirr226,lirr77,lirr102,True,1225
lirr226,lirr77,lirr102,False,900
lirr226,lirr84,lirr102,True,1100
lirr226,lirr84,lirr102,False,800
lirr226,lirr85,lirr102,True,1100
lirr226,lirr85,lirr102,False,800
lirr226,lirr94,lirr102,True,1100
lirr226,lirr94,lirr211,True,425
lirr226,lirr94,lirr102,False,800
lirr226,lirr94,lirr211,False,425
lirr226,lirr92,lirr102,True,1225
lirr226,lirr92,lirr102,False,900
lirr226,lirr89,lirr102,True,1050
lirr226,lirr89,lirr102,False,775
lirr226,lirr91,lirr102,True,1575
lirr226,lirr91,lirr102,False,1150
lirr226,lirr101,lirr102,True,1100
lirr226,lirr101,lirr211,True,425
lirr226,lirr101,lirr102,False,800
lirr226,lirr101,lirr211,False,425
lirr226,lirr99,lirr102,True,1225
lirr226,lirr99,lirr125,True,450
lirr226,lirr99,lirr102,False,900
lirr226,lirr99,lirr125,False,450
lirr226,lirr111,lirr102,True,1825
lirr226,lirr111,lirr102,False,1325
lirr226,lirr124,lirr102,True,1100
lirr226,lirr124,lirr102,False,800
lirr226,lirr122,lirr102,True,1050
lirr226,lirr122,lirr102,False,775
lirr226,lirr114,lirr102,True,1100
lirr226,lirr114,lirr211,True,425
lirr226,lirr114,lirr102,False,800
lirr226,lirr114,lirr211,False,425
lirr226,lirr120,lirr214,True,1575
lirr226,lirr120,lirr214,False,1150
lirr226,lirr119,lirr102,True,1050
lirr226,lirr119,lirr102,False,775
lirr226,lirr123,lirr102,True,1225
lirr226,lirr123,lirr102,False,900
lirr226,lirr113,lirr102,True,1225
lirr226,lirr113,lirr125,True,450
lirr226,lirr113,lirr102,False,900
lirr226,lirr113,lirr125,False,450
lirr226,lirr125,lirr102,True,1100
lirr226,lirr125,lirr102,False,800
lirr226,lirr142,lirr102,True,1100
lirr226,lirr142,lirr102,False,800
lirr226,lirr131,lirr214,True,1725
lirr226,lirr131,lirr214,False,1250
lirr226,lirr126,lirr102,True,2975
lirr226,lirr126,lirr102,False,2175
lirr226,lirr129,lirr102,True,1825
lirr226,lirr129,lirr102,False,1325
lirr226,lirr127,lirr102,True,1100
lirr226,lirr127,lirr102,False,800
lirr226,lirr132,lirr102,True,1100
lirr226,lirr132,lirr102,False,800
lirr226,lirr130,lirr214,True,1575
lirr226,lirr130,lirr214,False,1150
lirr226,lirr149,lirr102,True,1100
lirr226,lirr149,lirr102,False,800
lirr226,lirr152,lirr102,True,1100
lirr226,lirr152,lirr102,False,800
lirr226,lirr153,lirr102,True,1575
lirr226,lirr153,lirr102,False,1150
lirr226,lirr155,lirr102,True,1225
lirr226,lirr155,lirr125,True,450
lirr226,lirr155,lirr102,False,900
lirr226,lirr155,lirr125,False,450
lirr226,lirr154,lirr102,True,1225
lirr226,lirr154,lirr102,False,900
lirr226,lirr165,lirr102,True,1575
lirr226,lirr165,lirr102,False,1150
lirr226,lirr162,lirr214,True,1725
lirr226,lirr162,lirr214,False,1250
lirr226,lirr164,lirr102,True,1825
lirr226,lirr164,lirr102,False,1325
lirr226,lirr171,lirr214,True,1725
lirr226,lirr171,lirr214,False,1250
lirr226,lirr175,lirr102,True,1050
lirr226,lirr175,lirr102,False,775
lirr226,lirr176,lirr102,True,2975
lirr226,lirr176,lirr102,False,2175
lirr226,lirr179,lirr102,True,1825
lirr226,lirr179,lirr102,False,1325
lirr226,lirr180,lirr102,True,1050
lirr226,lirr180,lirr102,False,775
lirr226,lirr182,lirr102,True,1225
lirr226,lirr182,lirr102,False,900
lirr226,lirr185,lirr102,True,1225
lirr226,lirr185,lirr102,False,900
lirr226,lirr202,lirr102,True,1825
lirr226,lirr202,lirr102,False,1325
lirr226,lirr190,lirr102,True,2975
lirr226,lirr190,lirr102,False,2175
lirr226,lirr184,lirr102,True,1050
lirr226,lirr184,lirr102,False,775
lirr226,lirr193,lirr102,True,1825
lirr226,lirr193,lirr102,False,1325
lirr226,lirr195,lirr102,True,1100
lirr226,lirr195,lirr102,False,800
lirr226,lirr14,lirr102,True,1825
lirr226,lirr14,lirr102,False,1325
lirr226,lirr205,lirr102,True,1225
lirr226,lirr205,lirr102,False,900
lirr226,lirr211,lirr102,True,1100
lirr226,lirr211,lirr102,False,800
lirr226,lirr216,lirr102,True,1100
lirr226,lirr216,lirr102,False,800
lirr226,lirr213,lirr102,True,1225
lirr226,lirr213,lirr102,False,900
lirr226,lirr219,lirr102,True,1100
lirr226,lirr219,lirr102,False,800
lirr226,lirr217,lirr102,True,1100
lirr226,lirr217,lirr211,True,425
lirr226,lirr217,lirr102,False,800
lirr226,lirr217,lirr211,False,425
lirr226,lirr220,lirr102,True,1575
lirr226,lirr220,lirr102,False,1150
lirr226,lirr223,lirr102,True,2275
lirr226,lirr223,lirr102,False,1650
lirr132,lirr4,lirr102,True,2775
lirr132,lirr4,lirr102,False,2025
lirr132,lirr8,lirr102,True,1350
lirr132,lirr8,lirr102,False,975
lirr132,lirr2,lirr214,True,1350
lirr132,lirr2,lirr214,False,975
lirr132,lirr27,lirr102,True,1350
lirr132,lirr27,lirr102,False,975
lirr132,lirr225,lirr102,True,1100
lirr132,lirr225,lirr102,False,800
lirr132,lirr26,lirr102,True,1650
lirr132,lirr26,lirr102,False,1200
lirr132,lirr25,lirr214,True,1350
lirr132,lirr25,lirr214,False,975
lirr132,lirr23,lirr102,True,1000
lirr132,lirr23,lirr102,False,725
lirr132,lirr16,lirr102,True,1100
lirr132,lirr16,lirr102,False,800
lirr132,lirr21,lirr102,True,2125
lirr132,lirr21,lirr102,False,1550
lirr132,lirr13,lirr102,True,2775
lirr132,lirr13,lirr102,False,2025
lirr132,lirr11,lirr214,True,1350
lirr132,lirr11,lirr214,False,975
lirr132,lirr32,lirr102,True,1000
lirr132,lirr32,lirr102,False,725
lirr132,lirr31,lirr102,True,1100
lirr132,lirr31,lirr102,False,800
lirr132,lirr38,lirr102,True,1350
lirr132,lirr38,lirr102,False,975
lirr132,lirr36,lirr102,True,1000
lirr132,lirr36,lirr102,False,725
lirr132,lirr42,lirr214,True,1350
lirr132,lirr42,lirr214,False,975
lirr132,lirr48,lirr102,True,2775
lirr132,lirr48,lirr102,False,2025
lirr132,lirr51,lirr102,True,1100
lirr132,lirr51,lirr102,False,800
